run_date,category,query,location_name,input_zip,item_id,upc,name,brand,category_path,category_node,parent_category,sale_price,msrp,discount_pct,customer_rating,num_reviews,available_online,stock,product_url,lookup_error
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,51259534.0,681131122801,"Marketside Organic Cage-Free Brown Large Eggs, 18 Count",Marketside,Home Page/Food/Dairy & Eggs/Eggs/Organic Eggs,976759_9176907_1001469,,6.57,7.49,12.28,4.3,6030.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D51259534,
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,532485762.0,715141514759,"Eggland's Best Cage Free Extra Large White Eggs, 18 Count",Eggland's Best,Home Page/Food/Dairy & Eggs/Eggs/White eggs,976759_9176907_1001469,,5.84,6.42,9.03,4.8,3795.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D532485762,
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,48319448.0,681131122771,"Marketside Organic Cage-Free Large Brown Eggs, 12 Count",Marketside,Home Page/Food/Dairy & Eggs/Eggs/Organic Eggs,976759_9176907_1001469,,3.48,4.99,30.26,4.1,3588.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D48319448,
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Puyallup,98371,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,51259534.0,681131122801,"Marketside Organic Cage-Free Brown Large Eggs, 18 Count",Marketside,Home Page/Food/Dairy & Eggs/Eggs/Organic Eggs,976759_9176907_1001469,,6.57,7.49,12.28,4.3,6030.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D51259534,
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,532485762.0,715141514759,"Eggland's Best Cage Free Extra Large White Eggs, 18 Count",Eggland's Best,Home Page/Food/Dairy & Eggs/Eggs/White eggs,976759_9176907_1001469,,5.84,6.42,9.03,4.8,3795.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D532485762,
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,48319448.0,681131122771,"Marketside Organic Cage-Free Large Brown Eggs, 12 Count",Marketside,Home Page/Food/Dairy & Eggs/Eggs/Organic Eggs,976759_9176907_1001469,,3.48,4.99,30.26,4.1,3588.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D48319448,
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Aurora Village,98133,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,51259534.0,681131122801,"Marketside Organic Cage-Free Brown Large Eggs, 18 Count",Marketside,Home Page/Food/Dairy & Eggs/Eggs/Organic Eggs,976759_9176907_1001469,,6.57,7.49,12.28,4.3,6030.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D51259534,
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,532485762.0,715141514759,"Eggland's Best Cage Free Extra Large White Eggs, 18 Count",Eggland's Best,Home Page/Food/Dairy & Eggs/Eggs/White eggs,976759_9176907_1001469,,5.84,6.42,9.03,4.8,3795.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D532485762,
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,48319448.0,681131122771,"Marketside Organic Cage-Free Large Brown Eggs, 12 Count",Marketside,Home Page/Food/Dairy & Eggs/Eggs/Organic Eggs,976759_9176907_1001469,,3.48,4.99,30.26,4.1,3588.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D48319448,
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,,,,,,,,,,,,,,,,all_variants_failed
2026-03-01,eggs,cage free eggs 18 count,Kirkland,98033,,,,,,,,,,,,,,,,all_variants_failed
