run_date,category,query,location_name,input_zip,item_id,upc,name,brand,category_path,category_node,parent_category,sale_price,msrp,discount_pct,customer_rating,num_reviews,available_online,stock,product_url,lookup_error
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,15106305176,194346458820,"Great Value Everyday Strong Paper Towels, 12 Double Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,10.84,,,4.6,786.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15106305176,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,8888501886,054000566738,"Scott Paper Towels, Choose-A-Sheet, 12 Double Rolls",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,11.98,16.0,25.12,4.5,15441.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D8888501886,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,15106373822,194346393299,"Great Value Ultra Strong Paper Towels, 12 Triple Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,22.56,,,4.7,13066.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15106373822,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,2101922242,030772061305,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,34.99,38.6,9.35,4.7,27660.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2101922242,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,14584700257,030772157053,"Bounty Paper Towels Select-A-Size White, 12 Double Rolls, 82 Sheets per Roll",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,36.93,62.88,41.27,4.6,14881.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14584700257,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,12868367090,042000446747,"Brawny Tear-a-Square 3-Ply Paper Towels, 12 Double Rolls, 76 Sheets Per Roll",Brawny,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,19.97,,,4.7,3677.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D12868367090,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,5152062063,054000554162,"Scott Choose-a-Sheet Paper Towels, 12 Double Rolls",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,17.62,47.67,63.04,4.4,7160.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5152062063,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,14600911831,030772160411,"Bounty Paper Towels Select-A-Size White, 12 Triple Rolls, 123 Sheets per Roll",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,33.18,,,4.5,10895.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14600911831,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,5295279377,030400223532,"Sparkle Tear-a-Square Paper Towels, 8 Double Rolls",Sparkle Towels,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,13.97,,,4.6,11117.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5295279377,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,492040077,054000530678,"Scott Choose-a-Sheet Paper Towels, 12 Double Rolls",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,27.49,10.98,-150.36,4.5,12734.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D492040077,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,341223401,030400222801,"Sparkle Pick-A-Size Paper Towels, 12 Double Rolls, White, Everyday Value Paper Towel",Sparkle Towels,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,25.99,10.98,-136.7,4.6,26387.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D341223401,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,14694850765,036000565355,"Viva Signature Cloth Paper Towels, 12 Double Rolls, 86 Sheets per Roll",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,21.67,30.83,29.71,4.5,3678.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14694850765,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,15160761322,606430563186,"Sparkle Pick-A-Size Paper Towels, 6 Double Rolls = 12 Regular Rolls, Everyday Value Paper Towel With Full And Half Sheets",Sparkle,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,18.1,,,5.0,13.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15160761322,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,5245428013,030772118337,"Bounty Paper Towels Select-A-Size, 12 Triple Rolls",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,46.48,62.0,25.03,4.6,9518.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5245428013,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,659509750,037000746522,"Bounty Essentials Select-a-Size Paper Towels, White, 12 Double Rolls",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/Bounty Paper Towels,1115193_1073264_1149383,,36.0,58.99,38.97,4.4,1386.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D659509750,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,19600251067,830548437750,"Viva Signature Cloth Paper Towels, 12 Double Rolls, 86 Sheets per Roll",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,148.98,,,4.5,3677.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19600251067,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,1642102365,036000548785,"Viva Signature Cloth Paper Towels, 12 Double Rolls",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,35.5,32.48,-9.3,4.5,4604.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1642102365,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,2450395625,100376044360,"Bounty Select-A-Size Paper Towels, White, 12 Double Rolls, 12 Count",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/Bounty Paper Towels,1115193_1073264_1149383,,34.0,36.4,6.59,4.6,78.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2450395625,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,5316226188,042000444743,"Brawny Tear-a-Square Paper Towels, 12 Double Rolls",Brawny,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,28.99,30.98,6.42,4.8,241.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5316226188,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,41136307,054867000567,"Morcon Tissue Morsoft Universal Roll Towels, 8"" x 350 ft, Brown, 12 Rolls/Carton -MORR12350",Morcon,Home Page/Industrial & Scientific/Janitorial & Sanitation Supplies/Janitorial Disposables/Commercial Paper Towels,6197502_5702707_7272148,,36.7,44.08,16.74,4.6,40.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D41136307,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,17720201802,,"Ultra Strong Paper Towels, 12 Double Rolls",Forge,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,52.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D17720201802,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,14659322454,036000565362,"Viva Signature Cloth Paper Towels, 12 Triple Rolls, 129 Sheets per Roll",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,28.98,,,4.6,4171.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14659322454,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,11471560819,732623794362,Seventh Generation White Paper Towels 2 Roll Pack 1 Ea (Pack Of 12),Seventh Generation,Home Page/Household Essentials/Household Essentials by Brand/Seventh Generation/All Seventh Generation,1115193_8250903_1416618,,130.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D11471560819,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,836647663,078742210681,"Great Value Ultra Strong Paper Towels, Split Sheet, 12 Double Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,17.31,26.9,35.65,4.5,232.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D836647663,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,186015888,078742210858,"Great Value Ultra Strong Paper Towels, Split Sheets, 12 Double Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,17.14,,,4.7,7910.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D186015888,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,17254770094,,"Hardwound Paper Towels, 1-Ply White Roll Towels - 8"" x 600ft, 2"" Core, 12 Rolls - Washroom Hand Drying, Durable Paper Towels for Restrooms & Facilities",lshhh,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,76.35,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D17254770094,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,19555962314,,"Bounty Paper Towels Select-A-Size White, 12 Double Rolls, 82 Sheets Per Roll",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,47.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19555962314,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,540360271,030400220944,"Sparkle Paper Towels, Pick-A-Size, Spirited Prints, 6 Double Rolls (= 12 Regular Rolls)",Sparkle Towels,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,12.2,5.98,-104.01,4.7,15629.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D540360271,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,15148316096,,"Scott Paper Towels, Choose-A-Sheet, MMF7 6 Double Rolls = 12 Regular Rolls (100 Sheets Per Roll)",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,10.95,,,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15148316096,
2026-03-01,paper_towel,paper towels 12 rolls,Seattle,98101,5175530512,100149973347,"Sparkle Pick-A-Size Paper Towels, 6 Double Rolls = 12 Regular Rolls",Sparkle Towels,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,11.51,11.51,0.0,5.0,3.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5175530512,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,15106305176,194346458820,"Great Value Everyday Strong Paper Towels, 12 Double Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,10.84,,,4.6,786.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15106305176,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,8888501886,054000566738,"Scott Paper Towels, Choose-A-Sheet, 12 Double Rolls",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,11.98,16.0,25.12,4.5,15441.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D8888501886,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,15106373822,194346393299,"Great Value Ultra Strong Paper Towels, 12 Triple Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,22.56,,,4.7,13066.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15106373822,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,2101922242,030772061305,"Bounty Select-a-Size Paper Towels, 12 Double Rolls, White",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,34.99,38.6,9.35,4.7,27660.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2101922242,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,14584700257,030772157053,"Bounty Paper Towels Select-A-Size White, 12 Double Rolls, 82 Sheets per Roll",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,36.93,62.88,41.27,4.6,14881.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14584700257,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,12868367090,042000446747,"Brawny Tear-a-Square 3-Ply Paper Towels, 12 Double Rolls, 76 Sheets Per Roll",Brawny,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,19.97,,,4.7,3677.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D12868367090,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,5152062063,054000554162,"Scott Choose-a-Sheet Paper Towels, 12 Double Rolls",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,17.62,47.67,63.04,4.4,7160.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5152062063,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,14600911831,030772160411,"Bounty Paper Towels Select-A-Size White, 12 Triple Rolls, 123 Sheets per Roll",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,33.18,,,4.5,10895.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14600911831,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,5295279377,030400223532,"Sparkle Tear-a-Square Paper Towels, 8 Double Rolls",Sparkle Towels,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,13.97,,,4.6,11117.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5295279377,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,492040077,054000530678,"Scott Choose-a-Sheet Paper Towels, 12 Double Rolls",Scott,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,27.49,10.98,-150.36,4.5,12734.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D492040077,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,341223401,030400222801,"Sparkle Pick-A-Size Paper Towels, 12 Double Rolls, White, Everyday Value Paper Towel",Sparkle Towels,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,25.99,10.98,-136.7,4.6,26387.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D341223401,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,14694850765,036000565355,"Viva Signature Cloth Paper Towels, 12 Double Rolls, 86 Sheets per Roll",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,21.67,30.83,29.71,4.5,3678.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14694850765,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,15160761322,606430563186,"Sparkle Pick-A-Size Paper Towels, 6 Double Rolls = 12 Regular Rolls, Everyday Value Paper Towel With Full And Half Sheets",Sparkle,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,18.1,,,5.0,13.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15160761322,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,5245428013,030772118337,"Bounty Paper Towels Select-A-Size, 12 Triple Rolls",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,46.48,62.0,25.03,4.6,9518.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5245428013,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,659509750,037000746522,"Bounty Essentials Select-a-Size Paper Towels, White, 12 Double Rolls",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/Bounty Paper Towels,1115193_1073264_1149383,,36.0,58.99,38.97,4.4,1386.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D659509750,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,19600251067,830548437750,"Viva Signature Cloth Paper Towels, 12 Double Rolls, 86 Sheets per Roll",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,148.98,,,4.5,3677.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19600251067,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,1642102365,036000548785,"Viva Signature Cloth Paper Towels, 12 Double Rolls",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,32.48,32.48,0.0,4.5,4604.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1642102365,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,2450395625,100376044360,"Bounty Select-A-Size Paper Towels, White, 12 Double Rolls, 12 Count",Bounty,Home Page/Household Essentials/Paper & Plastic/Paper Towels/Bounty Paper Towels,1115193_1073264_1149383,,34.0,36.4,6.59,4.6,78.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2450395625,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,5316226188,042000444743,"Brawny Tear-a-Square Paper Towels, 12 Double Rolls",Brawny,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,28.99,30.98,6.42,4.8,241.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5316226188,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,41136307,054867000567,"Morcon Tissue Morsoft Universal Roll Towels, 8"" x 350 ft, Brown, 12 Rolls/Carton -MORR12350",Morcon,Home Page/Industrial & Scientific/Janitorial & Sanitation Supplies/Janitorial Disposables/Commercial Paper Towels,6197502_5702707_7272148,,36.7,44.08,16.74,4.6,40.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D41136307,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,17720201802,,"Ultra Strong Paper Towels, 12 Double Rolls",Forge,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,52.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D17720201802,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,14659322454,036000565362,"Viva Signature Cloth Paper Towels, 12 Triple Rolls, 129 Sheets per Roll",Viva,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,28.98,,,4.6,4171.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14659322454,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,11471560819,732623794362,Seventh Generation White Paper Towels 2 Roll Pack 1 Ea (Pack Of 12),Seventh Generation,Home Page/Household Essentials/Household Essentials by Brand/Seventh Generation/All Seventh Generation,1115193_8250903_1416618,,130.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D11471560819,
2026-03-01,paper_towel,paper towels 12 rolls,Issaquah,98027,836647663,078742210681,"Great Value Ultra Strong Paper Towels, Split Sheet, 12 Double Rolls",Great Value,Home Page/Household Essentials/Paper & Plastic/Paper Towels/All Paper Towels,1115193_1073264_1149383,,17.31,26.9,35.65,4.5,232.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D836647663,
