run_date,category,query,location_name,input_zip,item_id,upc,name,brand,category_path,category_node,parent_category,sale_price,msrp,discount_pct,customer_rating,num_reviews,available_online,stock,product_url,lookup_error
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,900400595,096619363780,"Kirkland Signature Organic Extra Virgin Olive Oil Terra Di Bari Bitonto, 1 Liter",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,39.99,44.07,9.26,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D900400595,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,14527123665,619150990507,"Terra Delyssa Organic Extra Virgin Olive Oil, 1L (Pack of 2)",Terra,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,32.98,35.95,8.26,4.2,26.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14527123665,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,16545508118,858893007336,Kouzini Organic Greek Extra Virgin Olive Oil | First Cold Pressed | 1 Liter (34 fl oz) Current Harvest | NYIOOC award Winner | Single Origin | Family Owned,Kouzini,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,36.99,,,5.0,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16545508118,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,2887161084,,Carapelli - Oro Verde Extra Virgin Olive Oil: First Cold-Pressed EVOO – 33.8 Fluid Ounces (1 Liter),Carapelli,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,34.99,,,5.0,4.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2887161084,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,163546728,656285000138,Paesanol Extra Virgin Olive Oil - 1 Liter,United Olive Oil,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,29.95,8.99,-233.15,5.0,3.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D163546728,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,905673127,850455000113,Antonio Celentano Extra Virgin Olive Oil 1 Liter PET Bottle 2 Pack,Antonio Celentano,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,58.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D905673127,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,19194464615,462517376540,"(2 pack) ZOE Extra Virgin Olive Oil 1L (33.8 fl oz), First Cold-Pressed",ZOE,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,55.98,59.98,6.67,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19194464615,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,3790328674,746155648475,Lucini Italia Select Extra Virgin Olive Oil - Case of 6 - 1 Liter,Lucini Italia,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,224.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D3790328674,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,5440369446,040232669620,"Eastern Feast - Lebanese Extra Virgin Olive Oil, 1 L (33.8 fl oz)",Eastern Feast,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,19.99,24.99,20.01,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5440369446,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,13567965585,096619363797,"Kirkland Signature Extra Virgin Olive Oil Terra Di Bari Bitonto, 1 Liter",Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,36.0,49.0,26.53,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13567965585,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,15553907752,658686600917,"Ottavio Unfiltered Extra Virgin Olive Oil, 1 L",Ottavio,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,31.49,,,5.0,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15553907752,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,14903823166,464931578265,"El Ouazzania Moroccan Virgin Olive Oil, 1L Bottle – Authentic Mediterranean Flavor",El Ouazzania,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,28.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14903823166,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,16341619614,,"Aivalos Premium Natural Cold Pressed Extra Virgin Olive Oil 1L – Low Acidity, Cold Extracted, First Press, Mediterranean Ayvalık Olive Oil, Perfect for Cooking, Salads & Dipping",Aivalos Natural Olive Oil,Home Page/Food/Pantry/International foods/European & Mediterranean,976759_976794_3854465,,24.95,,,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16341619614,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,13063906235,710535282092,Tayeb virgin olive oil 1 liters,unknown,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,32.95,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13063906235,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,15431606463,658686601037,"Ottavio Early Harvest Extra Virgin Olive Oil, Cold Pressed, 34 fl oz (1L), Product of Spain",Ottavio,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,31.99,,,4.0,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15431606463,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,12207206804,,Al'ARD Extra Virgin Olive Oil First Cold Pressed One L. Tin Can/ 33.81 fl.oz. - زيت زيتون الأرض الفلسطيني,Al'ard,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,59.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D12207206804,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,14929118449,,"Terra Delyssa Organic Extra Virgin Olive Oil, 1L (Pack of 2)",Terra,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,32.51,35.66,8.83,4.8,361.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14929118449,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,861623348,738324325393,Zoe - Extra Virgin Olive Oil - Case of 6 - 1 Liter,ZOE,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,136.59,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D861623348,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,1146835135,769256456794,"Roi Extra Virgin Olive Oil from Italy - Cucina Ligurian Olive Oil from Italy, First Cold Pressed, Pure, Polyphenol Rich EVOO, 34 fl oz (1 liter), Pack of 6",ROI,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,263.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1146835135,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,184964327,656285170374,Partanna Robust Extra Virgin Olive Oil - Premium Castelvetrano Oil - Harvested in Sicily - Pure Authentic Italian - Monovarietal - Rich in Flavor - First Cold Pressed - 33.8 fl oz (1 L) Tin,Partanna,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,34.89,2.0,-1644.5,4.4,28.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D184964327,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,14737522019,469317901132,"(2 pack) Flora 100% Greek Extra Virgin Olive Oil, 1L",Flora Fine Foods,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,59.8,,,4.9,7.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14737522019,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,17119914714,434288954876,"4 x Terra Delyssa Organic Extra Virgin Olive Oil, 1L each",Unbranded,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,87.99,87.0,-1.14,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D17119914714,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,5346611183,010795269353,Campeone X-Virgin Olive Oil Blend 1 L,Campeone,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,78.14,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5346611183,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,1435665698,000011857488,"ROI Extra Virgin Olive Oil From Italy - Cucina Ligurian Olive Oil From Italy, First Cold Pressed, Pure, Polyphenol Rich Italian EVOO, 34 fl oz (1 liter)",ROI,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,49.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1435665698,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,1201519227,850043359029,Truffletopia | Bulk White Truffle Oil | Extra Virgin Olive Oil | 33.81 oz (1L) Can,unknown,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,65.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1201519227,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Lynnwood,98036,700995578,858566002392,"Aleta, Organic PDO Extra Virgin Olive Oil, Certified Single Estate Messara Valley Greece, Award-Winning First-Cold Press, Traceable & Kosher, 1 Lt (33.8 oz.) Tin",Aleta,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,37.95,39.95,5.01,4.8,8.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D700995578,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,982535165,850455000106,Antonio Celentano Extra Virgin Olive Oil 1 Liter PET Bottle,Antonio Celentano,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,35.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D982535165,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,14317374695,,"Terra Delyssa First Cold Pressed Organic Extra Virgin Olive Oil, Single Sourced, 1 L (34 fl. oz) Dark Glass Bottle - 1 Pack, Non-GMO, Naturally Rich in Antioxidants and Polyphenols",Terra Delyssa,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,24.99,,,4.5,12.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14317374695,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,562238084,096619527731,"Kirkland Signature SIURANA Extra Virgin Olive Oil From Spain, 1 Liter (33.8 fl oz)",Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,30.68,,,4.3,3.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D562238084,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,3578481281,,"ZOE Extra Virgin Olive Oil 1L (33.8 fl oz), First Cold-Pressed",ZOE,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,29.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D3578481281,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,900400595,096619363780,"Kirkland Signature Organic Extra Virgin Olive Oil Terra Di Bari Bitonto, 1 Liter",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,39.99,44.07,9.26,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D900400595,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,14527123665,619150990507,"Terra Delyssa Organic Extra Virgin Olive Oil, 1L (Pack of 2)",Terra,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,32.98,35.95,8.26,4.2,26.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14527123665,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,16545508118,858893007336,Kouzini Organic Greek Extra Virgin Olive Oil | First Cold Pressed | 1 Liter (34 fl oz) Current Harvest | NYIOOC award Winner | Single Origin | Family Owned,Kouzini,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,36.99,,,5.0,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16545508118,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,2887161084,,Carapelli - Oro Verde Extra Virgin Olive Oil: First Cold-Pressed EVOO – 33.8 Fluid Ounces (1 Liter),Carapelli,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,34.99,,,5.0,4.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2887161084,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,163546728,656285000138,Paesanol Extra Virgin Olive Oil - 1 Liter,United Olive Oil,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,29.95,8.99,-233.15,5.0,3.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D163546728,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,905673127,850455000113,Antonio Celentano Extra Virgin Olive Oil 1 Liter PET Bottle 2 Pack,Antonio Celentano,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,58.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D905673127,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,19194464615,462517376540,"(2 pack) ZOE Extra Virgin Olive Oil 1L (33.8 fl oz), First Cold-Pressed",ZOE,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,55.98,59.98,6.67,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19194464615,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,3790328674,746155648475,Lucini Italia Select Extra Virgin Olive Oil - Case of 6 - 1 Liter,Lucini Italia,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,224.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D3790328674,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,5440369446,040232669620,"Eastern Feast - Lebanese Extra Virgin Olive Oil, 1 L (33.8 fl oz)",Eastern Feast,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,19.99,24.99,20.01,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5440369446,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,13567965585,096619363797,"Kirkland Signature Extra Virgin Olive Oil Terra Di Bari Bitonto, 1 Liter",Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,36.0,49.0,26.53,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13567965585,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,15553907752,658686600917,"Ottavio Unfiltered Extra Virgin Olive Oil, 1 L",Ottavio,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,31.19,,,5.0,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15553907752,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,14903823166,464931578265,"El Ouazzania Moroccan Virgin Olive Oil, 1L Bottle – Authentic Mediterranean Flavor",El Ouazzania,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,28.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14903823166,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,16341619614,,"Aivalos Premium Natural Cold Pressed Extra Virgin Olive Oil 1L – Low Acidity, Cold Extracted, First Press, Mediterranean Ayvalık Olive Oil, Perfect for Cooking, Salads & Dipping",Aivalos Natural Olive Oil,Home Page/Food/Pantry/International foods/European & Mediterranean,976759_976794_3854465,,24.95,,,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D16341619614,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,13063906235,710535282092,Tayeb virgin olive oil 1 liters,unknown,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,32.95,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D13063906235,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,15431606463,658686601037,"Ottavio Early Harvest Extra Virgin Olive Oil, Cold Pressed, 34 fl oz (1L), Product of Spain",Ottavio,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,31.99,,,4.0,2.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15431606463,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,12207206804,,Al'ARD Extra Virgin Olive Oil First Cold Pressed One L. Tin Can/ 33.81 fl.oz. - زيت زيتون الأرض الفلسطيني,Al'ard,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,59.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D12207206804,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,14929118449,,"Terra Delyssa Organic Extra Virgin Olive Oil, 1L (Pack of 2)",Terra,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,32.51,35.66,8.83,4.8,361.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14929118449,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,861623348,738324325393,Zoe - Extra Virgin Olive Oil - Case of 6 - 1 Liter,ZOE,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,136.59,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D861623348,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,1146835135,769256456794,"Roi Extra Virgin Olive Oil from Italy - Cucina Ligurian Olive Oil from Italy, First Cold Pressed, Pure, Polyphenol Rich EVOO, 34 fl oz (1 liter), Pack of 6",ROI,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,263.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1146835135,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,184964327,656285170374,Partanna Robust Extra Virgin Olive Oil - Premium Castelvetrano Oil - Harvested in Sicily - Pure Authentic Italian - Monovarietal - Rich in Flavor - First Cold Pressed - 33.8 fl oz (1 L) Tin,Partanna,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,34.89,2.0,-1644.5,4.4,28.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D184964327,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,14737522019,469317901132,"(2 pack) Flora 100% Greek Extra Virgin Olive Oil, 1L",Flora Fine Foods,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,59.8,,,4.9,7.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14737522019,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,17119914714,434288954876,"4 x Terra Delyssa Organic Extra Virgin Olive Oil, 1L each",Unbranded,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,87.99,87.0,-1.14,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D17119914714,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,5346611183,010795269353,Campeone X-Virgin Olive Oil Blend 1 L,Campeone,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,78.14,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5346611183,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,1435665698,000011857488,"ROI Extra Virgin Olive Oil From Italy - Cucina Ligurian Olive Oil From Italy, First Cold Pressed, Pure, Polyphenol Rich Italian EVOO, 34 fl oz (1 liter)",ROI,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,49.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1435665698,
